trial_num,trial_id,datetime_start,datetime_complete,duration_sec,buy_threshold,rsi_period,sell_threshold,fitness_sharpe,best_sharpe_so_far,train_sharpe,train_net_profit_pct,train_max_drawdown,train_win_rate,train_total_trades,test_sharpe,test_net_profit_pct,test_max_drawdown,test_win_rate,test_total_trades,train_test_gap_pct
127,15872,2026-01-14 14:32:43.715868,2026-01-14 14:32:43.715868,0.0,22.0,24.0,66.0,0.0001,0.1526100375219044,,,,,,,,,,,
128,15873,2026-01-14 14:32:47.000895,2026-01-14 14:32:47.000895,0.0,41.0,9.0,65.0,0.0001,0.1526100375219044,,,,,,,,,,,
129,15874,2026-01-14 14:32:50.388043,2026-01-14 14:32:50.388043,0.0,20.0,18.0,82.0,0.0001,0.1526100375219044,,,,,,,,,,,
130,15875,2026-01-14 14:32:58.880938,2026-01-14 14:32:58.880938,0.0,20.0,9.0,60.0,0.0001,0.1526100375219044,,,,,,,,,,,
131,15876,2026-01-14 14:33:04.900446,2026-01-14 14:33:04.900446,0.0,20.0,22.0,61.0,0.0001,0.1526100375219044,,,,,,,,,,,
132,15877,2026-01-14 14:33:12.529429,2026-01-14 14:33:12.529429,0.0,39.0,25.0,75.0,0.0001,0.1526100375219044,,,,,,,,,,,
133,15878,2026-01-14 14:33:13.980242,2026-01-14 14:33:13.980242,0.0,33.0,14.0,62.0,0.0001,0.1526100375219044,,,,,,,,,,,
134,15879,2026-01-14 14:33:14.851361,2026-01-14 14:33:14.851361,0.0,25.0,27.0,66.0,0.0001,0.1526100375219044,,,,,,,,,,,
135,15880,2026-01-14 14:33:16.065003,2026-01-14 14:33:16.065003,0.0,29.0,22.0,76.0,0.0001,0.1526100375219044,,,,,,,,,,,
136,15881,2026-01-14 14:33:17.043330,2026-01-14 14:33:17.043330,0.0,39.0,9.0,74.0,0.0001,0.1526100375219044,,,,,,,,,,,
137,15882,2026-01-14 14:33:20.094843,2026-01-14 14:33:20.094843,0.0,42.0,29.0,77.0,0.11154686508445463,0.1526100375219044,,,,,,,,,,,
138,15883,2026-01-14 14:33:28.802195,2026-01-14 14:33:28.802195,0.0,30.0,13.0,71.0,0.0001,0.1526100375219044,,,,,,,,,,,
139,15884,2026-01-14 14:33:38.580341,2026-01-14 14:33:38.580341,0.0,43.0,8.0,84.0,0.0001,0.1526100375219044,,,,,,,,,,,
140,15885,2026-01-14 14:33:47.699137,2026-01-14 14:33:47.699137,0.0,40.0,12.0,63.0,0.0001,0.1526100375219044,,,,,,,,,,,
141,15886,2026-01-14 14:33:48.484657,2026-01-14 14:33:48.484657,0.0,41.0,15.0,81.0,0.09859270878985862,0.1526100375219044,,,,,,,,,,,
142,15887,2026-01-14 14:33:48.835625,2026-01-14 14:33:48.835625,0.0,20.0,20.0,83.0,0.0001,0.1526100375219044,,,,,,,,,,,
143,15888,2026-01-14 14:33:53.950584,2026-01-14 14:33:53.950584,0.0,45.0,21.0,75.0,0.1320288218206587,0.1526100375219044,,,,,,,,,,,
144,15889,2026-01-14 14:33:59.052351,2026-01-14 14:33:59.052351,0.0,45.0,18.0,75.0,0.13831107630357195,0.1526100375219044,,,,,,,,,,,
145,15890,2026-01-14 14:34:03.606062,2026-01-14 14:34:03.606062,0.0,25.0,30.0,62.0,0.0001,0.1526100375219044,,,,,,,,,,,
146,15891,2026-01-14 14:34:05.085264,2026-01-14 14:34:05.085264,0.0,22.0,7.0,75.0,0.0001,0.1526100375219044,,,,,,,,,,,
147,15892,2026-01-14 14:34:17.271409,2026-01-14 14:34:17.271409,0.0,24.0,20.0,60.0,0.0001,0.1526100375219044,,,,,,,,,,,
148,15893,2026-01-14 14:34:22.905950,2026-01-14 14:34:22.905950,0.0,20.0,26.0,65.0,0.0001,0.1526100375219044,,,,,,,,,,,
149,15894,2026-01-14 14:34:27.089965,2026-01-14 14:34:27.089965,0.0,40.0,13.0,85.0,0.17993913226388603,0.17993913226388603,,,,,,,,,,,
150,15895,2026-01-14 14:34:33.727735,2026-01-14 14:34:33.727735,0.0,31.0,7.0,61.0,0.0001,0.17993913226388603,,,,,,,,,,,
151,15896,2026-01-14 14:34:34.739700,2026-01-14 14:34:34.739700,0.0,23.0,7.0,72.0,0.0001,0.17993913226388603,,,,,,,,,,,
152,15897,2026-01-14 14:34:34.845721,2026-01-14 14:34:34.845721,0.0,20.0,27.0,67.0,0.0001,0.17993913226388603,,,,,,,,,,,
153,15898,2026-01-14 14:34:38.727140,2026-01-14 14:34:38.727140,0.0,31.0,30.0,69.0,0.0001,0.17993913226388603,,,,,,,,,,,
154,15899,2026-01-14 14:34:49.391867,2026-01-14 14:34:49.391867,0.0,39.0,30.0,61.0,0.0001,0.17993913226388603,,,,,,,,,,,
155,15900,2026-01-14 14:34:53.861103,2026-01-14 14:34:53.861103,0.0,20.0,17.0,75.0,0.0001,0.17993913226388603,,,,,,,,,,,
156,15901,2026-01-14 14:34:54.625045,2026-01-14 14:34:54.625045,0.0,33.0,24.0,71.0,0.0001,0.17993913226388603,,,,,,,,,,,
157,15902,2026-01-14 14:34:54.927285,2026-01-14 14:34:54.927285,0.0,23.0,7.0,70.0,0.0001,0.17993913226388603,,,,,,,,,,,
158,15903,2026-01-14 14:34:55.033421,2026-01-14 14:34:55.033421,0.0,22.0,23.0,71.0,0.0001,0.17993913226388603,,,,,,,,,,,
