trial_num,trial_id,datetime_start,datetime_complete,duration_sec,risk_per_trade,stop_loss_multiplier,take_profit_multiplier,tema_fast_period,tema_slow_period,fitness_sharpe,best_sharpe_so_far,train_sharpe,train_net_profit_pct,train_max_drawdown,train_win_rate,train_total_trades,test_sharpe,test_net_profit_pct,test_max_drawdown,test_win_rate,test_total_trades,train_test_gap_pct
888,18730,2026-01-14 17:43:51.816099,2026-01-14 17:43:52.764824,0.948725,2.4450809621778142,3.2643850635683256,2.6246644304738864,15.0,35.0,0.0001,0.39889793614401337,,,,,,,,,,,
889,18731,2026-01-14 17:43:51.974923,2026-01-14 17:43:51.974923,0.0,2.599228939357642,1.7012987156973374,3.4764189818900166,13.0,35.0,0.3330930033661513,0.39889793614401337,1.332011518513832,22.02317572356958,-19.056597131853625,0.34843205574912894,287,-2.508260211067354,-14.195251228936728,-20.581835186169016,0.3263888888888889,144,288.30619526968513
890,18732,2026-01-14 17:43:52.020284,2026-01-14 17:43:53.089292,1.069008,2.463285144104901,1.6375172436521692,2.5804052404409523,14.0,35.0,0.3402452028217474,0.39889793614401337,,,,,,,,,,,
891,18733,2026-01-14 17:43:52.283485,2026-01-14 17:43:52.283485,0.0,2.606340116477497,1.70780834967626,2.629542610361911,14.0,35.0,0.2889576978509338,0.39889793614401337,1.0892673381801359,16.14217894356741,-18.515683152307417,0.38545454545454544,275,-2.9492674224078366,-14.763100751032452,-19.394456972924,0.3333333333333333,138,370.75698674076153
892,18734,2026-01-14 17:43:52.314542,2026-01-14 17:43:53.409496,1.094954,2.439757445390046,1.6324405328606317,2.574525983614907,15.0,35.0,0.26811216306287095,0.39889793614401337,,,,,,,,,,,
893,18735,2026-01-14 17:43:52.454036,2026-01-14 17:43:52.454036,0.0,2.4420327621342417,1.6898341443075386,2.6224358655204694,15.0,33.0,0.20616326482008304,0.39889793614401337,0.6338979565104568,7.645011017023305,-18.28230614136389,0.3870967741935484,279,-2.9853156145376807,-15.845344572121517,-20.404799237931883,0.3235294117647059,136,570.9457703526191
894,18736,2026-01-14 17:43:52.580469,2026-01-14 17:43:53.872887,1.292418,2.680777701527682,1.6272404163128424,2.550973057031115,14.0,35.0,0.36644821991771986,0.39889793614401337,,,,,,,,,,,
895,18737,2026-01-14 17:43:52.720405,2026-01-14 17:43:52.720405,0.0,2.4450809621778142,3.2643850635683256,2.6246644304738864,15.0,35.0,0.0001,0.39889793614401337,-0.7564340130730483,-13.371396284297138,-29.85204877211024,0.41025641025641024,273,,,,,,
896,18738,2026-01-14 17:43:52.786819,2026-01-14 17:43:53.772514,0.985695,2.686352331016546,1.6311615931214216,2.5408516605191696,14.0,36.0,0.28518122204000823,0.39889793614401337,,,,,,,,,,,
897,18739,2026-01-14 17:43:53.062625,2026-01-14 17:43:53.062625,0.0,2.463285144104901,1.6375172436521692,2.5804052404409523,14.0,35.0,0.3402452028217474,0.39889793614401337,1.3713486155196108,21.284449047274492,-17.697937522149708,0.38545454545454544,275,-2.6474500037501185,-13.210661174176582,-18.83606787289578,0.34057971014492755,138,293.054484745076
898,18740,2026-01-14 17:43:53.105447,2026-01-14 17:43:54.063695,0.958248,2.6833752924224004,1.5032489545372367,2.4502593740053165,14.0,36.0,0.21748183856245948,0.39889793614401337,,,,,,,,,,,
899,18741,2026-01-14 17:43:53.392382,2026-01-14 17:43:53.392382,0.0,2.439757445390046,1.6324405328606317,2.574525983614907,15.0,35.0,0.26811216306287095,0.39889793614401337,0.9746168968457902,14.21616749242742,-24.174638720294837,0.38095238095238093,273,-2.5504062922551833,-13.880740160210742,-19.49147169739541,0.32608695652173914,138,361.68295465728255
900,18742,2026-01-14 17:43:53.430749,2026-01-14 17:43:54.527621,1.096872,2.687860349286786,1.5010752026855876,2.443071647457718,14.0,38.0,0.20240819072057847,0.39889793614401337,,,,,,,,,,,
901,18743,2026-01-14 17:43:53.757155,2026-01-14 17:43:53.757155,0.0,2.686352331016546,1.6311615931214216,2.5408516605191696,14.0,36.0,0.28518122204000823,0.39889793614401337,1.0684967212200454,16.013847125186267,-21.556938574464013,0.38162544169611307,283,-2.5933393238781184,-13.758866362775738,-19.69951975599785,0.32142857142857145,140,342.7091513127861
902,18744,2026-01-14 17:43:53.787224,2026-01-14 17:43:54.812432,1.025208,2.5664677403702876,1.5532140677956616,2.4686347391460757,14.0,34.0,0.24782701100979762,0.39889793614401337,,,,,,,,,,,
903,18745,2026-01-14 17:43:53.859481,2026-01-14 17:43:53.859481,0.0,2.680777701527682,1.6272404163128424,2.550973057031115,14.0,35.0,0.36644821991771986,0.39889793614401337,1.515465209547459,24.17672510435733,-17.85485783726012,0.3890909090909091,275,-2.732440226865347,-13.500737936991738,-19.006874253544638,0.34057971014492755,138,280.3037251961261
904,18746,2026-01-14 17:43:53.971654,2026-01-14 17:43:55.043206,1.071552,2.71062229841889,1.8197211386520433,2.3610690514141828,14.0,34.0,0.12183426248086321,0.39889793614401337,,,,,,,,,,,
905,18747,2026-01-14 17:43:54.052368,2026-01-14 17:43:54.052368,0.0,2.6833752924224004,1.5032489545372367,2.4502593740053165,14.0,36.0,0.21748183856245948,0.39889793614401337,0.6961501120935272,8.81789234288707,-24.552146322979983,0.3710247349823322,283,-2.6077700289550583,-13.370836131596034,-19.886593886327642,0.32142857142857145,140,474.59880902880707
906,18748,2026-01-14 17:43:54.091057,2026-01-14 17:43:54.938406,0.847349,2.754776730081814,1.73440339903935,2.355924098511147,18.0,34.0,0.0001,0.39889793614401337,,,,,,,,,,,
907,18749,2026-01-14 17:43:54.387140,2026-01-14 17:43:54.387140,0.0,2.687860349286786,1.5010752026855876,2.443071647457718,14.0,38.0,0.20240819072057847,0.39889793614401337,0.6132450489631814,7.230195535673481,-23.584657190738323,0.38783269961977185,263,-2.7115196485920383,-13.92799053595283,-19.929348431821726,0.3333333333333333,138,542.1592401237365
